Date,iso_code,Closure,Restrict
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.25,True
2020-03-17,USA,1.625,True
2020-03-19,USA,1.75,True
2020-03-24,USA,2.0,True
2020-03-30,USA,2.375,True
2020-05-04,USA,2.125,True
2020-05-22,USA,2.0,True
2020-06-08,USA,1.75,True
2020-08-24,USA,1.625,True
2020-11-16,USA,1.75,True
2020-11-20,USA,1.875,True
2021-02-19,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-11,USA,0.75,True
2020-03-12,USA,0.875,True
2020-03-13,USA,1.0,True
2020-03-14,USA,1.125,True
2020-03-19,USA,1.625,True
2020-03-20,USA,2.0,True
2020-03-23,USA,2.125,True
2020-03-26,USA,2.375,True
2020-03-30,USA,2.5,True
2020-04-03,USA,2.625,True
2020-05-06,USA,2.5,True
2020-05-11,USA,2.375,True
2020-05-22,USA,2.25,True
2020-06-29,USA,1.875,True
2020-07-21,USA,2.0,True
2020-07-28,USA,2.125,True
2020-08-11,USA,2.0,True
2020-08-17,USA,1.875,True
2020-11-20,USA,2.0,True
2021-02-02,USA,1.875,True
2021-02-03,USA,2.0,True
2021-02-23,USA,3.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-10,USA,0.625,True
2020-03-12,USA,0.75,True
2020-03-13,USA,1.125,True
2020-03-14,USA,1.25,True
2020-03-16,USA,1.5,True
2020-03-17,USA,1.625,True
2020-03-21,USA,1.75,True
2020-03-23,USA,2.25,True
2020-05-01,USA,2.0,True
2020-05-15,USA,1.875,True
2020-07-18,USA,2.0,True
2020-08-24,USA,1.875,True
2020-11-17,USA,1.5,True
2020-12-23,USA,1.625,True
2021-01-07,USA,1.75,True
2021-01-29,USA,2.0,True
2021-02-12,USA,2.125,True
2021-02-17,USA,2.0,True
2020-01-01,USA,0.0,False
2020-01-26,USA,0.125,True
2020-02-02,USA,0.375,True
2020-03-02,USA,0.5,True
2020-03-12,USA,0.875,True
2020-03-13,USA,1.375,True
2020-03-16,USA,1.5,True
2020-03-17,USA,1.625,True
2020-03-23,USA,1.75,True
2020-03-24,USA,2.125,True
2020-03-27,USA,2.25,True
2020-05-18,USA,2.125,True
2020-06-01,USA,2.0,True
2020-07-06,USA,1.875,True
2020-09-16,USA,1.75,True
2020-10-28,USA,1.875,True
2020-11-06,USA,2.0,True
2020-12-01,USA,1.875,True
2020-12-13,USA,2.125,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,1.0,True
2020-03-13,USA,1.125,True
2020-03-16,USA,1.625,True
2020-03-18,USA,1.75,True
2020-03-19,USA,2.0,True
2020-03-23,USA,2.125,True
2020-03-30,USA,2.5,True
2020-04-06,USA,2.625,True
2020-06-01,USA,2.375,True
2020-06-08,USA,2.25,True
2020-06-15,USA,2.125,True
2020-06-29,USA,1.875,True
2020-07-27,USA,1.75,True
2020-08-31,USA,1.625,True
2020-10-17,USA,1.5,True
2020-10-27,USA,1.625,True
2020-11-10,USA,1.875,True
2020-11-12,USA,2.0,True
2020-12-11,USA,1.875,True
2020-12-17,USA,2.0,True
2021-01-28,USA,1.875,True
2021-02-01,USA,1.75,True
2021-02-23,USA,1.625,True
2021-03-01,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-13,USA,0.75,True
2020-03-15,USA,1.5,True
2020-03-16,USA,1.625,True
2020-03-25,USA,2.5,True
2020-04-03,USA,2.625,True
2020-05-01,USA,2.5,True
2020-05-31,USA,2.25,True
2020-08-30,USA,2.125,True
2020-09-01,USA,2.0,True
2020-09-14,USA,1.875,True
2020-10-13,USA,1.75,True
2020-11-20,USA,1.625,True
2021-01-24,USA,1.5,True
2020-01-01,USA,0.125,True
2020-01-28,USA,0.25,True
2020-02-02,USA,0.375,True
2020-03-02,USA,0.5,True
2020-03-11,USA,0.75,True
2020-03-12,USA,0.875,True
2020-03-13,USA,1.0,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.75,True
2020-03-24,USA,2.125,True
2020-04-24,USA,2.0,True
2020-05-21,USA,1.875,True
2020-06-01,USA,1.75,True
2020-06-05,USA,1.5,True
2020-07-01,USA,1.625,True
2020-08-03,USA,1.75,True
2020-08-31,USA,1.625,True
2020-11-02,USA,1.75,True
2020-11-18,USA,2.0,True
2020-12-21,USA,1.75,True
2021-01-22,USA,1.875,True
2021-01-31,USA,1.7142857142857142,True
2021-02-01,USA,1.875,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-01-29,USA,0.125,True
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,1.25,True
2020-03-15,USA,1.375,True
2020-03-17,USA,1.5,True
2020-03-18,USA,1.75,True
2020-03-27,USA,2.375,True
2020-04-08,USA,2.25,True
2020-05-04,USA,2.125,True
2020-05-18,USA,2.0,True
2020-06-10,USA,1.75,True
2020-09-21,USA,1.625,True
2020-11-20,USA,2.125,True
2021-01-04,USA,1.875,True
2021-01-12,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,1.125,True
2020-03-15,USA,1.25,True
2020-03-16,USA,1.375,True
2020-03-17,USA,1.625,True
2020-03-20,USA,1.75,True
2020-03-23,USA,2.0,True
2020-04-06,USA,2.25,True
2020-05-04,USA,2.125,True
2020-05-19,USA,2.0,True
2020-06-15,USA,1.875,True
2020-06-22,USA,1.75,True
2020-06-29,USA,1.25,True
2020-07-23,USA,1.375,True
2020-07-31,USA,1.75,True
2020-08-24,USA,1.625,True
2020-11-12,USA,1.5,True
2020-11-14,USA,1.625,True
2020-11-17,USA,1.75,True
2020-12-01,USA,1.6666666666666667,True
2020-12-02,USA,1.75,True
2020-12-08,USA,1.625,True
2021-01-05,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-11,USA,0.5,True
2020-03-12,USA,0.625,True
2020-03-13,USA,0.75,True
2020-03-15,USA,0.875,True
2020-03-16,USA,1.0,True
2020-03-19,USA,1.25,True
2020-04-03,USA,2.125,True
2020-04-24,USA,2.25,True
2020-06-01,USA,1.75,True
2020-07-10,USA,2.0,True
2020-07-16,USA,1.875,True
2020-08-14,USA,1.75,True
2020-08-24,USA,1.625,True
2020-09-30,USA,1.5,True
2020-10-15,USA,1.375,True
2020-10-21,USA,1.5,True
2020-11-20,USA,1.625,True
2021-03-01,USA,1.7142857142857142,True
2021-03-03,USA,1.1428571428571428,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,1.25,True
2020-03-16,USA,1.625,True
2020-03-23,USA,1.75,True
2020-03-24,USA,1.875,True
2020-03-27,USA,2.125,True
2020-03-28,USA,2.375,True
2020-04-27,USA,2.25,True
2020-06-01,USA,1.875,True
2020-08-17,USA,1.75,True
2020-08-24,USA,1.625,True
2020-09-11,USA,1.5,True
2020-10-05,USA,1.625,True
2020-10-19,USA,1.5,True
2020-11-06,USA,1.625,True
2020-11-23,USA,1.5,True
2020-12-01,USA,1.375,True
2020-12-03,USA,1.5,True
2021-01-19,USA,1.625,True
2021-02-08,USA,1.5,True
2021-03-01,USA,1.5714285714285714,True
2021-03-02,USA,1.4285714285714286,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-10,USA,0.75,True
2020-03-13,USA,0.875,True
2020-03-16,USA,1.5,True
2020-03-17,USA,1.625,True
2020-03-20,USA,1.75,True
2020-03-23,USA,1.875,True
2020-03-25,USA,2.125,True
2020-03-26,USA,2.375,True
2020-04-30,USA,2.25,True
2020-05-08,USA,2.125,True
2020-05-15,USA,2.0,True
2020-05-22,USA,1.875,True
2020-08-10,USA,1.75,True
2020-09-11,USA,1.5714285714285714,True
2020-09-12,USA,1.75,True
2020-11-13,USA,1.875,True
2020-12-05,USA,1.75,True
2020-12-11,USA,1.875,True
2021-01-06,USA,2.125,True
2021-02-15,USA,2.0,True
2021-02-26,USA,1.875,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-13,USA,0.75,True
2020-03-16,USA,1.0,True
2020-03-20,USA,1.25,True
2020-03-23,USA,1.375,True
2020-04-03,USA,1.5,True
2020-04-08,USA,1.625,True
2020-05-01,USA,1.5,True
2020-05-08,USA,1.375,True
2020-05-11,USA,1.25,True
2020-08-24,USA,1.125,True
2020-09-30,USA,1.375,True
2020-10-09,USA,1.5,True
2020-11-16,USA,1.375,True
2021-01-18,USA,1.125,True
2021-01-19,USA,1.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.75,True
2020-03-14,USA,0.875,True
2020-03-16,USA,1.125,True
2020-03-17,USA,1.25,True
2020-03-19,USA,2.0,True
2020-04-03,USA,2.125,True
2020-06-22,USA,1.875,True
2020-07-06,USA,1.625,True
2020-08-24,USA,1.5,True
2020-09-16,USA,1.375,True
2020-09-21,USA,1.25,True
2020-10-30,USA,1.375,True
2020-11-09,USA,1.25,True
2020-11-11,USA,1.625,True
2020-11-12,USA,1.75,True
2020-11-16,USA,1.625,True
2020-12-03,USA,1.75,True
2020-12-11,USA,1.5,True
2020-12-16,USA,1.375,True
2021-01-29,USA,1.125,True
2021-03-01,USA,1.1428571428571428,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.0,True
2020-03-17,USA,1.5,True
2020-03-19,USA,1.625,True
2020-03-23,USA,1.75,True
2020-03-27,USA,2.0,True
2020-03-28,USA,2.25,True
2020-04-01,USA,2.5,True
2020-05-11,USA,2.375,True
2020-06-08,USA,2.25,True
2020-06-16,USA,1.5,True
2020-06-29,USA,1.375,True
2020-08-22,USA,1.25,True
2020-08-24,USA,1.125,True
2020-11-15,USA,1.25,True
2021-03-01,USA,1.2857142857142858,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.875,True
2020-03-13,USA,1.0,True
2020-03-16,USA,1.5,True
2020-03-18,USA,1.75,True
2020-03-21,USA,2.25,True
2020-04-13,USA,2.375,True
2020-05-18,USA,2.25,True
2020-05-22,USA,2.125,True
2020-06-09,USA,1.875,True
2020-07-17,USA,1.75,True
2020-09-04,USA,1.625,True
2020-09-08,USA,1.5,True
2020-11-17,USA,1.625,True
2020-11-25,USA,1.75,True
2020-12-05,USA,1.625,True
2020-12-07,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,1.0,True
2020-03-13,USA,1.125,True
2020-03-15,USA,1.375,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.875,True
2020-03-19,USA,2.25,True
2020-03-24,USA,2.375,True
2020-03-27,USA,2.5,True
2020-05-15,USA,2.375,True
2020-08-17,USA,2.25,True
2020-11-16,USA,2.375,True
2020-12-02,USA,2.25,True
2021-02-02,USA,2.125,True
2021-03-01,USA,2.142857142857143,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.0,True
2020-03-17,USA,1.125,True
2020-03-18,USA,1.25,True
2020-03-20,USA,1.5,True
2020-03-24,USA,2.125,True
2020-04-01,USA,2.25,True
2020-04-28,USA,2.125,True
2020-05-09,USA,2.0,True
2020-05-29,USA,1.875,True
2020-06-04,USA,1.75,True
2020-07-01,USA,1.625,True
2020-07-10,USA,1.75,True
2020-09-17,USA,1.625,True
2020-09-30,USA,1.375,True
2020-10-09,USA,1.25,True
2020-11-24,USA,1.625,True
2020-12-08,USA,1.75,True
2020-12-28,USA,1.5,True
2021-02-22,USA,1.625,True
2021-03-01,USA,1.5714285714285714,True
2020-01-01,USA,0.0,False
2020-01-17,USA,0.125,True
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-09,USA,0.75,True
2020-03-12,USA,1.375,True
2020-03-13,USA,1.625,True
2020-03-16,USA,1.75,True
2020-03-18,USA,1.875,True
2020-03-22,USA,2.125,True
2020-03-23,USA,2.375,True
2020-06-08,USA,2.125,True
2020-06-25,USA,2.25,True
2020-07-06,USA,2.125,True
2020-07-20,USA,2.0,True
2020-08-27,USA,2.125,True
2020-08-31,USA,2.0,True
2020-10-08,USA,2.25,True
2021-01-05,USA,2.125,True
2021-02-21,USA,2.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-05,USA,0.625,True
2020-03-12,USA,1.125,True
2020-03-15,USA,1.25,True
2020-03-16,USA,1.5,True
2020-03-17,USA,1.625,True
2020-03-23,USA,2.25,True
2020-04-30,USA,2.125,True
2020-05-20,USA,2.0,True
2020-08-17,USA,1.875,True
2020-09-21,USA,1.625,True
2020-11-19,USA,1.75,True
2021-02-11,USA,1.625,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.25,True
2020-03-17,USA,1.375,True
2020-03-21,USA,1.5,True
2020-03-23,USA,1.625,True
2020-03-24,USA,2.125,True
2020-03-26,USA,2.25,True
2020-03-30,USA,2.375,True
2020-04-24,USA,2.25,True
2020-05-01,USA,2.125,True
2020-05-15,USA,1.75,True
2020-06-07,USA,1.625,True
2020-07-02,USA,1.5,True
2020-08-24,USA,1.375,True
2020-10-26,USA,1.5,True
2020-12-06,USA,1.25,True
2021-03-01,USA,1.2857142857142858,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.625,True
2020-03-18,USA,1.75,True
2020-03-24,USA,1.875,True
2020-03-27,USA,2.25,True
2020-05-05,USA,2.125,True
2020-06-03,USA,2.0,True
2020-06-05,USA,1.875,True
2020-07-15,USA,2.0,True
2020-07-31,USA,2.25,True
2020-08-21,USA,2.0,True
2020-09-08,USA,1.875,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,1.125,True
2020-03-16,USA,1.375,True
2020-03-19,USA,1.5,True
2020-03-23,USA,2.375,True
2020-04-09,USA,2.5,True
2020-04-20,USA,2.375,True
2020-05-17,USA,2.25,True
2020-06-05,USA,2.0,True
2020-07-03,USA,1.75,True
2020-07-16,USA,2.0,True
2020-08-17,USA,1.875,True
2020-09-08,USA,1.75,True
2020-09-21,USA,1.625,True
2020-11-20,USA,1.75,True
2020-11-27,USA,1.875,True
2021-01-04,USA,1.5,True
2021-03-01,USA,1.1428571428571428,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.75,True
2020-03-13,USA,0.875,True
2020-03-16,USA,1.75,True
2020-03-21,USA,1.875,True
2020-03-22,USA,2.0,True
2020-03-24,USA,2.25,True
2020-03-30,USA,2.375,True
2020-05-08,USA,2.25,True
2020-06-01,USA,2.0,True
2020-06-29,USA,1.875,True
2020-07-29,USA,1.75,True
2020-08-28,USA,2.0,True
2020-09-14,USA,1.875,True
2020-10-28,USA,1.75,True
2020-10-30,USA,1.875,True
2020-11-05,USA,2.0,True
2020-11-16,USA,1.875,True
2020-12-08,USA,2.0,True
2020-12-21,USA,1.875,True
2021-01-19,USA,1.75,True
2021-01-26,USA,1.625,True
2021-02-05,USA,1.5,True
2021-03-01,USA,1.4285714285714286,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,1.125,True
2020-03-16,USA,1.5,True
2020-03-18,USA,1.625,True
2020-03-19,USA,1.75,True
2020-03-23,USA,1.875,True
2020-03-26,USA,2.125,True
2020-04-01,USA,2.25,True
2020-04-03,USA,2.375,True
2020-04-06,USA,2.5,True
2020-04-20,USA,2.375,True
2020-05-01,USA,2.25,True
2020-05-04,USA,2.125,True
2020-05-27,USA,2.0,True
2020-05-30,USA,1.875,True
2020-06-11,USA,1.25,True
2020-08-02,USA,1.75,True
2020-08-17,USA,1.625,True
2020-11-25,USA,1.375,True
2021-03-01,USA,1.1428571428571428,True
2021-03-02,USA,1.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-08,USA,0.625,True
2020-03-12,USA,1.0,True
2020-03-15,USA,1.125,True
2020-03-16,USA,1.25,True
2020-03-23,USA,1.875,True
2020-04-03,USA,2.0,True
2020-04-28,USA,1.375,True
2020-05-02,USA,1.25,True
2020-08-19,USA,1.125,True
2020-09-08,USA,1.0,True
2020-10-23,USA,1.375,True
2020-10-30,USA,1.0,True
2020-11-15,USA,1.125,True
2020-12-01,USA,1.0,True
2021-01-29,USA,1.125,True
2021-02-08,USA,1.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.875,True
2020-03-15,USA,1.125,True
2020-03-17,USA,1.5,True
2020-03-22,USA,2.125,True
2020-03-30,USA,2.25,True
2020-04-28,USA,2.125,True
2020-05-08,USA,2.0,True
2020-08-17,USA,1.75,True
2020-11-23,USA,1.875,True
2020-12-20,USA,2.0,True
2021-01-19,USA,1.875,True
2020-01-01,USA,0.0,False
2020-01-28,USA,0.125,True
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-11,USA,0.625,True
2020-03-12,USA,0.75,True
2020-03-13,USA,1.125,True
2020-03-16,USA,1.5,True
2020-03-17,USA,1.75,True
2020-03-20,USA,2.0,True
2020-03-23,USA,2.125,True
2020-03-28,USA,2.25,True
2020-04-02,USA,2.375,True
2020-04-24,USA,2.25,True
2020-05-09,USA,2.125,True
2020-05-21,USA,2.0,True
2020-05-30,USA,1.375,True
2020-06-22,USA,1.5,True
2020-06-23,USA,1.875,True
2020-07-02,USA,2.0,True
2020-08-26,USA,1.875,True
2020-10-14,USA,1.75,True
2020-10-29,USA,2.0,True
2020-11-08,USA,2.125,True
2020-11-13,USA,1.875,True
2021-01-26,USA,1.75,True
2021-03-01,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.75,True
2020-03-15,USA,0.875,True
2020-03-16,USA,1.5,True
2020-03-19,USA,1.75,True
2020-03-27,USA,1.875,True
2020-03-30,USA,2.0,True
2020-04-17,USA,1.875,True
2020-05-01,USA,1.625,True
2020-05-27,USA,1.75,True
2020-07-01,USA,2.0,True
2020-07-02,USA,1.75,True
2020-07-20,USA,1.875,True
2020-08-17,USA,1.75,True
2020-09-04,USA,1.5,True
2020-10-15,USA,1.625,True
2020-11-29,USA,1.5,True
2021-01-05,USA,1.0,True
2021-02-03,USA,1.125,True
2021-02-08,USA,1.0,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.875,True
2020-03-13,USA,1.0,True
2020-03-16,USA,1.125,True
2020-03-24,USA,1.875,True
2020-03-30,USA,2.25,True
2020-05-15,USA,2.125,True
2020-06-12,USA,2.0,True
2020-07-01,USA,1.625,True
2020-07-31,USA,1.75,True
2020-08-13,USA,1.625,True
2020-08-26,USA,1.5,True
2020-12-14,USA,1.875,True
2021-02-17,USA,1.75,True
2021-03-01,USA,1.7142857142857142,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,1.375,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.75,True
2020-03-18,USA,1.875,True
2020-03-23,USA,2.0,True
2020-03-24,USA,2.375,True
2020-04-20,USA,2.25,True
2020-05-06,USA,2.125,True
2020-06-01,USA,2.0,True
2020-06-15,USA,1.875,True
2020-08-14,USA,1.75,True
2020-11-14,USA,2.0,True
2021-01-21,USA,1.875,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-04,USA,0.75,True
2020-03-11,USA,1.125,True
2020-03-13,USA,1.25,True
2020-03-16,USA,1.625,True
2020-03-17,USA,1.875,True
2020-03-23,USA,2.375,True
2020-05-05,USA,2.25,True
2020-06-01,USA,2.125,True
2021-03-01,USA,2.5,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-13,USA,0.75,True
2020-03-15,USA,0.875,True
2020-03-17,USA,1.625,True
2020-03-18,USA,2.0,True
2020-03-25,USA,2.375,True
2020-04-29,USA,2.25,True
2020-05-19,USA,2.125,True
2020-05-26,USA,1.875,True
2020-06-15,USA,1.625,True
2020-06-25,USA,1.875,True
2020-09-02,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.625,True
2020-03-13,USA,1.0,True
2020-03-15,USA,1.125,True
2020-03-18,USA,1.25,True
2020-03-21,USA,1.375,True
2020-03-23,USA,2.25,True
2020-03-30,USA,2.375,True
2020-04-30,USA,2.25,True
2020-05-04,USA,2.0,True
2020-05-10,USA,1.875,True
2020-06-22,USA,1.75,True
2020-07-01,USA,1.625,True
2020-07-14,USA,1.75,True
2020-08-12,USA,1.875,True
2020-08-24,USA,1.75,True
2020-08-28,USA,1.625,True
2021-02-22,USA,1.5,True
2021-03-01,USA,1.5714285714285714,True
2020-01-01,USA,0.0,False
2020-02-02,USA,0.25,True
2020-03-02,USA,0.375,True
2020-03-12,USA,0.5,True
2020-03-13,USA,0.625,True
2020-03-15,USA,0.75,True
2020-03-16,USA,1.0,True
2020-03-17,USA,1.375,True
2020-03-19,USA,1.75,True
2020-03-25,USA,1.875,True
2020-03-27,USA,2.0,True
2020-04-11,USA,2.25,True
2020-05-15,USA,2.0,True
2020-05-27,USA,1.875,True
2020-06-15,USA,1.75,True
2020-08-24,USA,1.625,True
2020-09-28,USA,1.5,True
2020-10-28,USA,1.625,True
2020-11-19,USA,1.75,True
2020-12-09,USA,2.0,True
2020-12-30,USA,1.875,True
2021-02-15,USA,1.625,True
2021-02-22,USA,1.75,True
2021-03-01,USA,1.8571428571428572,True
2020-01-01,UZB,0.0,False
2020-03-01,UZB,0.25,True
2020-03-16,UZB,1.625,True
2020-03-21,UZB,1.75,True
2020-03-23,UZB,2.125,True
2020-03-24,UZB,2.375,True
2020-03-27,UZB,2.625,True
2020-04-28,UZB,2.75,True
2020-05-08,UZB,2.625,True
2020-06-01,UZB,2.5,True
2020-06-05,UZB,2.375,True
2020-06-15,UZB,2.25,True
2020-06-19,UZB,2.125,True
2020-08-15,UZB,1.5,True
2020-09-01,UZB,1.375,True
2020-09-05,UZB,1.25,True
2020-10-19,UZB,1.125,True
2020-12-22,UZB,1.25,True
2021-01-04,UZB,1.125,True
2021-01-28,UZB,0.875,True
2021-02-10,UZB,0.75,True
2021-02-13,UZB,1.0,True
2020-01-01,VEN,0.0,False
2020-03-12,VEN,0.75,True
2020-03-13,VEN,1.25,True
2020-03-16,VEN,2.0,True
2020-03-17,VEN,2.25,True
2020-03-18,VEN,2.375,True
2020-05-13,VEN,2.5,True
2020-06-02,VEN,2.375,True
2020-06-15,VEN,2.125,True
2020-06-22,VEN,2.75,True
2020-07-22,VEN,2.625,True
2020-08-23,VEN,2.5,True
2020-09-28,VEN,2.625,True
2020-10-05,VEN,2.5,True
2020-10-12,VEN,2.625,True
2020-10-19,VEN,2.5,True
2020-10-26,VEN,2.625,True
2020-11-02,VEN,2.5,True
2020-11-09,VEN,2.625,True
2020-11-16,VEN,2.5,True
2020-11-23,VEN,2.625,True
2020-11-30,VEN,2.5,True
2020-12-07,VEN,2.625,True
2020-12-14,VEN,2.5,True
2020-12-21,VEN,2.625,True
2020-12-28,VEN,2.5,True
2021-01-04,VEN,2.625,True
2021-01-11,VEN,2.5,True
2021-01-18,VEN,2.625,True
2021-01-25,VEN,2.5,True
2021-02-01,VEN,2.625,True
2021-02-08,VEN,2.5,True
2021-02-15,VEN,2.625,True
2021-02-22,VEN,2.5,True
2021-03-01,VEN,2.625,True
2020-01-01,VIR,0.0,False
2020-03-18,VIR,0.375,True
2020-03-21,VIR,0.75,True
2020-03-23,VIR,1.25,True
2020-03-25,VIR,1.625,True
2020-05-04,VIR,1.0,True
2020-06-01,VIR,0.875,True
2020-07-09,VIR,1.125,True
2020-08-13,VIR,1.5,True
2020-08-17,VIR,1.75,True
2020-09-08,VIR,1.625,True
2020-10-06,VIR,1.5,True
2020-10-31,VIR,1.4285714285714286,True
2020-11-09,VIR,1.5,True
2020-11-16,VIR,1.375,True
2020-11-21,VIR,1.2857142857142858,True
2020-11-22,VIR,1.125,True
2021-02-19,VIR,1.25,True
2020-01-01,VNM,0.0,False
2020-01-25,VNM,0.125,True
2020-01-29,VNM,0.5,True
2020-01-30,VNM,0.625,True
2020-02-01,VNM,0.75,True
2020-02-08,VNM,1.0,True
2020-02-13,VNM,1.25,True
2020-03-22,VNM,1.375,True
2020-03-25,VNM,1.625,True
2020-03-26,VNM,1.875,True
2020-03-27,VNM,2.0,True
2020-03-28,VNM,2.25,True
2020-04-01,VNM,2.75,True
2020-04-22,VNM,2.25,True
2020-04-25,VNM,2.125,True
2020-05-04,VNM,2.0,True
2020-05-15,VNM,1.875,True
2020-06-16,VNM,1.625,True
2020-06-25,VNM,1.5,True
2020-07-27,VNM,2.125,True
2020-07-28,VNM,2.375,True
2020-07-30,VNM,2.5,True
2020-08-12,VNM,2.625,True
2020-09-02,VNM,2.5,True
2020-09-06,VNM,2.625,True
2020-09-14,VNM,2.5,True
2020-09-21,VNM,2.375,True
2020-09-26,VNM,1.75,True
2020-11-03,VNM,1.375,True
2020-11-17,VNM,1.5,True
2020-12-03,VNM,1.75,True
2020-12-15,VNM,1.875,True
2021-01-26,VNM,2.25,True
2021-02-02,VNM,2.5,True
2021-02-16,VNM,2.0,True
2020-01-01,VUT,0.0,False
2020-03-26,VUT,2.375,True
2020-04-05,VUT,1.875,True
2020-04-11,VUT,2.25,True
2020-05-18,VUT,1.875,True
2020-08-28,VUT,0.5,True
2020-11-12,VUT,0.75,True
2020-12-30,VUT,0.5,True
2020-01-01,YEM,0.0,False
