"date","Estado","Sigla","C6_Flag","name","Measure"
2020-12-17,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-17,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-17,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-17,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-17,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-18,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-18,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-18,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-18,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-18,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-19,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-19,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-19,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-19,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-19,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-20,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-20,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-20,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-20,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-20,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-21,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-21,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-21,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-21,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-21,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-22,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-22,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-22,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-22,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-22,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-23,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-23,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-23,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-23,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-23,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-24,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-24,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-24,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-24,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-24,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-25,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-25,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-25,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-25,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-25,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-26,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-26,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-26,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-26,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-26,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-27,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-27,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-27,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-27,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-27,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-28,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-28,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-28,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-28,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-28,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-29,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-29,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-29,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-29,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-29,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-30,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-30,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-30,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-30,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-30,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2020-12-31,"Distrito Federal","DF",NA,"Sem medida",NA
2020-12-31,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2020-12-31,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2020-12-31,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2020-12-31,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-01,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-01,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-01,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-01,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-01,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-02,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-02,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-02,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-02,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-02,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-03,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-03,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-03,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-03,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-03,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-04,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-04,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-04,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-04,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-04,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-05,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-05,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-05,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-05,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-05,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-06,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-06,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-06,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-06,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-06,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-07,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-07,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-07,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-07,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-07,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-08,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-08,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-08,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-08,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-08,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-09,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-09,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-09,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-09,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-09,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-10,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-10,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-10,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-10,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-10,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-11,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-11,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-11,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-11,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-11,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-12,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-12,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-12,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-12,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-12,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-13,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-13,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-13,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-13,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-13,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-14,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-14,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-14,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-14,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-14,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-15,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-15,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-15,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-15,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-15,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-16,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-16,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-16,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-16,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-16,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-17,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-17,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-17,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-17,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-17,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-18,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-18,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-18,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-18,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-18,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-19,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-19,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-19,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-19,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-19,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-20,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-20,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-20,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-20,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-20,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-21,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-21,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-21,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-21,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-21,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-22,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-22,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-22,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-22,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-22,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-23,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-23,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-23,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-23,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-23,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-24,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-24,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-24,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-24,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-24,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-25,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-25,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-25,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-25,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-25,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-26,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-26,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-26,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-26,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-26,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-27,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-27,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-27,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-27,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-27,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-28,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-28,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-28,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-28,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-28,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-29,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-29,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-29,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-29,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-29,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-30,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-30,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-30,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-30,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-30,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-01-31,"Distrito Federal","DF",NA,"Sem medida",NA
2021-01-31,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-01-31,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-01-31,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-01-31,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-01,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-01,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-01,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-01,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-01,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-02,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-02,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-02,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-02,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-02,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-03,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-03,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-03,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-03,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-03,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-04,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-04,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-04,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-04,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-04,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-05,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-05,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-05,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-05,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-05,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-06,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-06,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-06,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-06,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-06,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-07,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-07,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-07,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-07,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-07,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-08,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-08,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-08,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-08,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-08,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-09,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-09,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-09,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-09,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-09,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-10,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-10,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-10,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-10,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-10,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-11,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-11,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-11,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-11,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-11,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-12,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-12,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-12,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-12,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-12,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-13,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-13,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-13,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-13,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-13,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-14,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-14,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-14,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-14,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-14,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
2021-02-15,"Distrito Federal","DF",NA,"Sem medida",NA
2021-02-15,"Distrito Federal","DF",NA,"Recomendado ficar
em casa",NA
2021-02-15,"Distrito Federal","DF",NA,"Algumas exceções
podem sair",NA
2021-02-15,"Distrito Federal","DF",NA,"Dados indisponíveis",1
2021-02-15,"Distrito Federal","DF",NA,"Sem exceções
para sair",NA
