date,Sigla,new_cases,new_deaths,Populacao,total_cases_per_million
2020-10-19,AL,35,5,3351543,2671.24724
2020-10-20,AL,116,5,3351543,2674.70834
2020-10-21,AL,102,5,3351543,2677.75171
2020-10-22,AL,101,4,3351543,2680.76525
2020-10-23,AL,147,5,3351543,2685.15129
2020-10-24,AL,130,5,3351543,2689.0301
2020-10-25,AL,53,5,3351543,2690.61146
2020-10-26,AL,77,5,3351543,2692.90891
2020-10-27,AL,130,5,3351543,2696.78772
2020-10-28,AL,113,5,3351543,2700.1593
2020-10-29,AL,67,4,3351543,2702.15838
2020-10-30,AL,107,4,3351543,2705.35094
2020-10-31,AL,118,4,3351543,2708.8717
2020-11-01,AL,31,4,3351543,2709.79665
2020-11-02,AL,98,4,3351543,2712.72068
2020-11-03,AL,98,4,3351543,2715.6447
2020-11-04,AL,126,4,3351543,2719.40417
2020-11-05,AL,128,4,3351543,2723.2233
2020-11-06,AL,137,4,3351543,2727.31097
2020-11-07,AL,196,4,3351543,2733.15903
2020-11-08,AL,115,4,3351543,2736.59028
2020-11-09,AL,130,4,3351543,2740.46909
2020-11-10,AL,91,4,3351543,2743.18426
2020-11-11,AL,101,4,3351543,2746.1978
2020-11-12,AL,126,3,3351543,2749.95726
2020-11-13,AL,162,3,3351543,2754.79085
2020-11-14,AL,152,3,3351543,2759.32608
2020-11-15,AL,116,4,3351543,2762.78717
2020-11-16,AL,46,3,3351543,2764.15967
2020-11-17,AL,173,3,3351543,2769.32147
2020-11-18,AL,136,3,3351543,2773.37931
2020-11-19,AL,172,4,3351543,2778.51127
2020-11-20,AL,122,3,3351543,2782.15139
2020-11-21,AL,114,3,3351543,2785.5528
2020-11-22,AL,81,3,3351543,2787.9696
2020-11-23,AL,129,4,3351543,2791.81857
2020-11-24,AL,139,3,3351543,2795.96592
2020-11-25,AL,207,2,3351543,2802.14218
2020-11-26,AL,145,3,3351543,2806.46854
2020-11-27,AL,332,2,3351543,2816.37443
2020-11-28,AL,221,3,3351543,2822.96841
2020-11-29,AL,246,2,3351543,2830.30831
2020-11-30,AL,125,3,3351543,2834.03793
2020-12-01,AL,168,2,3351543,2839.05055
2020-12-02,AL,236,3,3351543,2846.09208
2020-12-03,AL,255,2,3351543,2853.70052
2020-12-04,AL,255,3,3351543,2861.30896
2020-12-05,AL,402,2,3351543,2873.30343
2020-12-06,AL,332,3,3351543,2883.20932
2020-12-07,AL,152,3,3351543,2887.74454
2020-12-08,AL,189,3,3351543,2893.38373
2020-12-09,AL,275,3,3351543,2901.58891
2020-12-10,AL,314,3,3351543,2910.95773
2020-12-11,AL,386,3,3351543,2922.47481
2020-12-12,AL,229,3,3351543,2929.30749
2020-12-13,AL,435,4,3351543,2942.28658
2020-12-14,AL,316,4,3351543,2951.71508
2020-12-15,AL,310,4,3351543,2960.96455
2020-12-16,AL,773,5,3351543,2984.02855
2020-12-17,AL,296,5,3351543,2992.8603
2020-12-18,AL,312,5,3351543,3002.16945
2020-12-19,AL,359,5,3351543,3012.88093
2020-12-20,AL,307,6,3351543,3022.04089
2020-12-21,AL,158,7,3351543,3026.75514
2020-12-22,AL,302,8,3351543,3035.76591
2020-12-23,AL,433,8,3351543,3048.68534
2020-12-24,AL,391,7,3351543,3060.35161
2020-12-25,AL,258,7,3351543,3068.04955
2020-12-26,AL,298,7,3351543,3076.94098
2020-12-27,AL,426,7,3351543,3089.65154
2020-12-28,AL,197,7,3351543,3095.52943
2020-12-29,AL,371,7,3351543,3106.59896
2020-12-30,AL,380,7,3351543,3117.93702
2020-12-31,AL,319,7,3351543,3127.45503
2021-01-01,AL,273,7,3351543,3135.60053
2021-01-02,AL,270,6,3351543,3143.65652
2021-01-03,AL,353,7,3351543,3154.18898
2021-01-04,AL,318,6,3351543,3163.67715
2021-01-05,AL,378,6,3351543,3174.95554
2021-01-06,AL,471,8,3351543,3189.00876
2021-01-07,AL,398,8,3351543,3200.88389
2021-01-08,AL,349,8,3351543,3211.29701
2021-01-09,AL,481,8,3351543,3225.6486
2021-01-10,AL,433,8,3351543,3238.56803
2021-01-11,AL,278,8,3351543,3246.86271
2021-01-12,AL,499,8,3351543,3261.75138
2021-01-13,AL,401,8,3351543,3273.71602
2021-01-14,AL,392,8,3351543,3285.41212
2021-01-15,AL,460,9,3351543,3299.13714
2021-01-16,AL,396,9,3351543,3310.9526
2021-01-17,AL,475,9,3351543,3325.12517
2021-01-18,AL,281,9,3351543,3333.50937
2021-01-19,AL,373,9,3351543,3344.63857
2021-01-20,AL,379,9,3351543,3355.9468
2021-01-21,AL,378,9,3351543,3367.22519
2021-01-22,AL,351,9,3351543,3377.69797
2021-01-23,AL,457,9,3351543,3391.33348
2021-01-24,AL,507,9,3351543,3406.46085
2021-01-25,AL,667,9,3351543,3426.36213
2021-01-26,AL,547,9,3351543,3442.68297
2021-01-27,AL,563,9,3351543,3459.4812
2021-01-28,AL,433,9,3351543,3472.40062
2021-01-29,AL,394,9,3351543,3484.1564
2021-01-30,AL,514,9,3351543,3499.49262
2021-01-31,AL,481,9,3351543,3513.84422
2021-02-01,AL,452,8,3351543,3527.33055
2021-02-02,AL,521,9,3351543,3542.87562
2021-02-03,AL,347,8,3351543,3553.22906
2021-02-04,AL,370,9,3351543,3564.26876
2021-02-05,AL,570,8,3351543,3581.27585
2021-02-06,AL,427,9,3351543,3594.01625
2021-02-07,AL,239,8,3351543,3601.14729
2021-02-08,AL,451,9,3351543,3614.60378
2021-02-09,AL,458,8,3351543,3628.26913
2021-02-10,AL,422,9,3351543,3640.86034
2021-02-11,AL,466,8,3351543,3654.76439
2021-02-12,AL,508,9,3351543,3669.92159
2021-02-13,AL,626,8,3351543,3688.59955
2021-02-14,AL,670,9,3351543,3708.59034
2021-02-15,AL,749,8,3351543,3730.93826
2021-02-16,AL,632,10,3351543,3749.79524
2021-02-17,AL,650,10,3351543,3769.1893
2021-02-18,AL,626,10,3351543,3787.86726
2021-02-19,AL,389,10,3351543,3799.47385
2021-02-20,AL,502,10,3351543,3814.45203
2021-02-21,AL,349,9,3351543,3824.86514
2021-02-22,AL,309,8,3351543,3834.08478
2021-02-23,AL,545,9,3351543,3850.34595
2021-02-24,AL,399,10,3351543,3862.25091
2021-02-25,AL,472,10,3351543,3876.33398
2021-02-26,AL,666,10,3351543,3896.20542
2021-02-27,AL,483,10,3351543,3910.61669
2021-02-28,AL,680,10,3351543,3930.90585
2021-03-01,AL,499,11,3351543,3945.79452
2021-03-02,AL,456,12,3351543,3959.40019
2021-03-03,AL,519,12,3351543,3974.8856
2021-03-04,AL,576,13,3351543,3992.07171
2021-03-05,AL,623,13,3351543,4010.66016
2021-03-06,AL,530,13,3351543,4026.47378
2021-03-07,AL,617,14,3351543,4044.88321
2021-03-08,AL,541,15,3351543,4061.02503
2021-03-09,AL,652,16,3351543,4080.47875
2021-03-10,AL,580,16,3351543,4097.78421
2021-03-11,AL,726,16,3351543,4119.44588
2021-03-12,AL,864,16,3351543,4145.22505
2021-03-13,AL,716,16,3351543,4166.58834
2021-03-14,AL,697,16,3351543,4187.38474
2021-03-15,AL,1048,18,3351543,4218.65392
2021-03-16,AL,1154,18,3351543,4253.08582
2021-03-17,AL,794,20,3351543,4276.7764
2021-03-18,AL,1074,20,3351543,4308.82134
2021-03-19,AL,977,20,3351543,4337.97209
2021-03-20,AL,1007,22,3351543,4368.01795
2021-03-21,AL,1063,22,3351543,4399.73469
2021-03-22,AL,423,20,3351543,4412.35574
2021-03-23,AL,540,20,3351543,4428.46772
2021-03-24,AL,574,20,3351543,4445.59416
2021-03-25,AL,701,23,3351543,4466.5099
2021-03-26,AL,669,23,3351543,4486.47086
2021-03-27,AL,724,23,3351543,4508.07285
2021-03-28,AL,734,22,3351543,4529.97321
2021-03-29,AL,386,22,3351543,4541.49029
2021-03-30,AL,656,22,3351543,4561.06337
2021-03-31,AL,624,21,3351543,4579.68166
2020-03-13,AM,2,0,4207714,0.04753
2020-03-14,AM,0,0,4207714,0.04753
2020-03-15,AM,0,0,4207714,0.04753
2020-03-16,AM,0,0,4207714,0.04753
2020-03-17,AM,0,0,4207714,0.04753
2020-03-18,AM,0,0,4207714,0.04753
2020-03-19,AM,1,0,4207714,0.0713
2020-03-20,AM,4,0,4207714,0.16636
2020-03-21,AM,4,0,4207714,0.26142
2020-03-22,AM,15,0,4207714,0.61791
2020-03-23,AM,6,0,4207714,0.76051
2020-03-24,AM,15,1,4207714,1.117
2020-03-25,AM,7,0,4207714,1.28336
2020-03-26,AM,13,0,4207714,1.59231
2020-03-27,AM,14,0,4207714,1.92504
2020-03-28,AM,30,0,4207714,2.63801
2020-03-29,AM,29,0,4207714,3.32722
2020-03-30,AM,11,1,4207714,3.58865
2020-03-31,AM,24,1,4207714,4.15903
2020-04-01,AM,25,0,4207714,4.75317
2020-04-02,AM,29,0,4207714,5.44239
2020-04-03,AM,31,4,4207714,6.17913
2020-04-04,AM,51,5,4207714,7.39119
2020-04-05,AM,106,3,4207714,9.91037
2020-04-06,AM,115,4,4207714,12.64344
2020-04-07,AM,104,4,4207714,15.1151
2020-04-08,AM,168,7,4207714,19.10776
2020-04-09,AM,95,10,4207714,21.36552
2020-04-10,AM,82,10,4207714,23.31432
2020-04-11,AM,68,3,4207714,24.9304
2020-04-12,AM,157,9,4207714,28.66164
2020-04-13,AM,69,9,4207714,30.30149
2020-04-14,AM,209,19,4207714,35.26856
2020-04-15,AM,70,16,4207714,36.93217
2020-04-16,AM,165,18,4207714,40.85354
2020-04-17,AM,90,21,4207714,42.99247
2020-04-18,AM,88,16,4207714,45.08386
2020-04-19,AM,147,21,4207714,48.57745
2020-04-20,AM,116,3,4207714,51.33429
2020-04-21,AM,110,8,4207714,53.94853
2020-04-22,AM,209,13,4207714,58.9156
2020-04-23,AM,409,28,4207714,68.63584
2020-04-24,AM,306,21,4207714,75.9082
2020-04-25,AM,441,32,4207714,86.38895
2020-04-26,AM,198,17,4207714,91.09459
2020-04-27,AM,95,16,4207714,93.35235
2020-04-28,AM,409,31,4207714,103.07259
2020-04-29,AM,464,29,4207714,114.09996
2020-04-30,AM,453,45,4207714,124.8659
2020-05-01,AM,469,51,4207714,136.0121
2020-05-02,AM,339,25,4207714,144.06873
2020-05-03,AM,621,47,4207714,158.82733
2020-05-04,AM,630,37,4207714,173.79984
2020-05-05,AM,796,64,4207714,192.71747
2020-05-06,AM,1134,102,4207714,219.66797
2020-05-07,AM,856,55,4207714,240.01156
2020-05-08,AM,628,68,4207714,254.93653
2020-05-09,AM,1198,88,4207714,283.40805
2020-05-10,AM,674,42,4207714,299.42624
2020-05-11,AM,320,31,4207714,307.03132
2020-05-12,AM,1249,63,4207714,336.7149
2020-05-13,AM,1648,62,4207714,375.88106
2020-05-14,AM,1365,75,4207714,408.32148
2020-05-15,AM,1211,96,4207714,437.10195
2020-05-16,AM,1285,44,4207714,467.6411
2020-05-17,AM,651,38,4207714,483.11268
2020-05-18,AM,585,20,4207714,497.01572
2020-05-19,AM,1219,58,4207714,525.98632
2020-05-20,AM,1572,70,4207714,563.34627
2020-05-21,AM,1663,59,4207714,602.86892
2020-05-22,AM,1671,49,4207714,642.5817
2020-05-23,AM,1764,75,4207714,684.5047
2020-05-24,AM,1065,14,4207714,709.81535
2020-05-25,AM,415,23,4207714,719.67819
2020-05-26,AM,1667,71,4207714,759.2959
2020-05-27,AM,1559,39,4207714,796.3469
2020-05-28,AM,2638,73,4207714,859.04128
2020-05-29,AM,2763,47,4207714,924.70638
2020-05-30,AM,1651,36,4207714,963.94384
2020-05-31,AM,818,5,4207714,983.38433
2020-06-01,AM,396,19,4207714,992.79561
2020-06-02,AM,1421,31,4207714,1026.56692
2020-06-03,AM,1152,36,4207714,1053.94521
2020-06-04,AM,2126,20,4207714,1104.47145
2020-06-05,AM,1193,41,4207714,1132.82414
2020-06-06,AM,1119,33,4207714,1159.41815
2020-06-07,AM,484,18,4207714,1170.92084
2020-06-08,AM,548,21,4207714,1183.94454
2020-06-09,AM,1417,44,4207714,1217.62078
2020-06-10,AM,1615,48,4207714,1256.00267
2020-06-11,AM,1140,37,4207714,1283.09576
2020-06-12,AM,1122,29,4207714,1309.76107
2020-06-13,AM,915,36,4207714,1331.50685
2020-06-14,AM,480,27,4207714,1342.91447
2020-06-15,AM,271,20,4207714,1349.35502
2020-06-16,AM,1241,38,4207714,1378.84847
2020-06-17,AM,1529,29,4207714,1415.18649
2020-06-18,AM,789,26,4207714,1433.93776
2020-06-19,AM,1005,19,4207714,1457.82247
2020-06-20,AM,1238,26,4207714,1487.24462
2020-06-21,AM,511,7,4207714,1499.38898
2020-06-22,AM,335,14,4207714,1507.35055
2020-06-23,AM,1383,15,4207714,1540.21875
2020-06-24,AM,1698,24,4207714,1580.5732
2020-06-25,AM,761,21,4207714,1598.65903
2020-06-26,AM,953,8,4207714,1621.30791
2020-06-27,AM,802,33,4207714,1640.36814
2020-06-28,AM,627,10,4207714,1655.26935
2020-06-29,AM,244,10,4207714,1661.06822
2020-06-30,AM,930,31,4207714,1683.17048
2020-07-01,AM,1461,20,4207714,1717.89242
2020-07-02,AM,1246,19,4207714,1747.5047
2020-07-03,AM,1007,25,4207714,1771.43694
2020-07-04,AM,965,31,4207714,1794.37101
2020-07-05,AM,512,11,4207714,1806.53913
2020-07-06,AM,413,9,4207714,1816.35444
2020-07-07,AM,2740,14,4207714,1881.47293
2020-07-08,AM,915,15,4207714,1903.21871
2020-07-09,AM,1236,18,4207714,1932.59333
2020-07-10,AM,1189,23,4207714,1960.85095
2020-07-11,AM,723,15,4207714,1978.03368
2020-07-12,AM,296,16,4207714,1985.06838
2020-07-13,AM,886,9,4207714,2006.12494
2020-07-14,AM,1388,16,4207714,2039.11197
2020-07-15,AM,1144,16,4207714,2066.30013
2020-07-16,AM,1081,14,4207714,2091.99104
2020-07-17,AM,797,24,4207714,2110.93244
2020-07-18,AM,1712,11,4207714,2151.61962
2020-07-19,AM,379,20,4207714,2160.62689
2020-07-20,AM,476,-3,4207714,2171.93944
2020-07-21,AM,775,23,4207714,2190.35799
2020-07-22,AM,557,14,4207714,2203.59559
2020-07-23,AM,1498,10,4207714,2239.19687
2020-07-24,AM,1205,6,4207714,2267.83474
2020-07-25,AM,670,11,4207714,2283.75788
2020-07-26,AM,369,7,4207714,2292.52749
2020-07-27,AM,616,7,4207714,2307.16726
2020-07-28,AM,1039,12,4207714,2331.86001
2020-07-29,AM,975,10,4207714,2355.03173
2020-07-30,AM,1047,6,4207714,2379.9146
2020-07-31,AM,800,16,4207714,2398.9273
2020-08-01,AM,837,10,4207714,2418.81934
2020-08-02,AM,347,5,4207714,2427.0661
2020-08-03,AM,262,5,4207714,2433.29276
2020-08-04,AM,883,11,4207714,2454.27802
2020-08-05,AM,981,18,4207714,2477.59235
2020-08-06,AM,804,18,4207714,2496.70011
2020-08-07,AM,803,10,4207714,2515.78411
2020-08-08,AM,571,10,4207714,2529.35442
2020-08-09,AM,522,4,4207714,2541.76021
2020-08-10,AM,247,25,4207714,2547.63038
2020-08-11,AM,908,21,4207714,2569.20979
2020-08-12,AM,815,12,4207714,2588.57898
2020-08-13,AM,882,18,4207714,2609.54048
2020-08-14,AM,975,20,4207714,2632.7122
2020-08-15,AM,464,8,4207714,2643.73957
2020-08-16,AM,671,20,4207714,2659.68647
2020-08-17,AM,351,22,4207714,2668.02829
2020-08-18,AM,618,19,4207714,2682.7156
2020-08-19,AM,711,13,4207714,2699.61314
2020-08-20,AM,743,14,4207714,2717.27118
2020-08-21,AM,457,5,4207714,2728.13219
2020-08-22,AM,577,1,4207714,2741.8451
2020-08-23,AM,246,6,4207714,2747.6915
2020-08-24,AM,177,9,4207714,2751.89806
2020-08-25,AM,787,16,4207714,2770.6018
2020-08-26,AM,833,12,4207714,2790.39878
2020-08-27,AM,671,16,4207714,2806.34568
2020-08-28,AM,761,13,4207714,2824.43151
2020-08-29,AM,1015,5,4207714,2848.55387
2020-08-30,AM,201,5,4207714,2853.33081
2020-08-31,AM,236,10,4207714,2858.93956
2020-09-01,AM,623,12,4207714,2873.7457
2020-09-02,AM,874,158,4207714,2894.51707
2020-09-03,AM,727,9,4207714,2911.79486
2020-09-04,AM,667,6,4207714,2927.6467
2020-09-05,AM,539,7,4207714,2940.4565
2020-09-06,AM,85,6,4207714,2942.4766
2020-09-07,AM,94,2,4207714,2944.7106
2020-09-08,AM,318,6,4207714,2952.26814
2020-09-09,AM,736,8,4207714,2969.75983
2020-09-10,AM,701,11,4207714,2986.4197
2020-09-11,AM,763,9,4207714,3004.55307
2020-09-12,AM,516,5,4207714,3016.81626
2020-09-13,AM,193,4,4207714,3021.40307
2020-09-14,AM,275,6,4207714,3027.93869
2020-09-15,AM,743,9,4207714,3045.59673
2020-09-16,AM,701,13,4207714,3062.25661
2020-09-17,AM,650,11,4207714,3077.70443
2020-09-18,AM,858,19,4207714,3098.09555
2020-09-19,AM,1214,6,4207714,3126.94732
2020-09-20,AM,184,3,4207714,3131.32024
2020-09-21,AM,163,5,4207714,3135.19407
2020-09-22,AM,767,3,4207714,3153.4225
2020-09-23,AM,726,17,4207714,3170.67652
2020-09-24,AM,876,8,4207714,3191.49543
2020-09-25,AM,916,8,4207714,3213.26497
2020-09-26,AM,964,22,4207714,3236.17527
2020-09-27,AM,247,5,4207714,3242.04544
2020-09-28,AM,292,4,4207714,3248.98508
2020-09-29,AM,1256,4,4207714,3278.83502
2020-09-30,AM,1362,7,4207714,3311.20414
2020-10-01,AM,914,117,4207714,3332.92614
2020-10-02,AM,959,3,4207714,3355.71762
2020-10-03,AM,938,7,4207714,3378.01001
2020-10-04,AM,245,7,4207714,3383.83265
2020-10-05,AM,191,9,4207714,3388.37193
2020-10-06,AM,998,8,4207714,3412.09027
2020-10-07,AM,921,9,4207714,3433.97864
2020-10-08,AM,875,13,4207714,3454.77378
2020-10-09,AM,866,8,4207714,3475.35503
2020-10-10,AM,805,12,4207714,3494.48655
2020-10-11,AM,419,4,4207714,3504.44446
2020-10-12,AM,8,8,4207714,3504.63458
2020-10-13,AM,399,7,4207714,3514.11717
2020-10-14,AM,654,14,4207714,3529.66005
2020-10-15,AM,848,21,4207714,3549.81351
2020-10-16,AM,418,16,4207714,3559.74764
2020-10-17,AM,1402,20,4207714,3593.0674
2020-10-18,AM,411,7,4207714,3602.83517
2020-10-19,AM,261,18,4207714,3609.03807
2020-10-20,AM,938,13,4207714,3631.33046
2020-10-21,AM,1669,8,4207714,3670.9957
2020-10-22,AM,765,25,4207714,3689.17659
2020-10-23,AM,966,30,4207714,3712.13443
2020-10-24,AM,779,7,4207714,3730.64804
2020-10-25,AM,349,13,4207714,3738.94233
2020-10-26,AM,344,14,4207714,3747.11779
2020-10-27,AM,1050,18,4207714,3772.07196
2020-10-28,AM,865,13,4207714,3792.62944
2020-10-29,AM,1013,25,4207714,3816.70427
2020-10-30,AM,838,12,4207714,3836.62007
2020-10-31,AM,249,15,4207714,3842.53778
2020-11-01,AM,291,12,4207714,3849.45365
2020-11-02,AM,165,10,4207714,3853.37502
2020-11-03,AM,421,8,4207714,3863.38045
2020-11-04,AM,839,15,4207714,3883.32002
2020-11-05,AM,671,19,4207714,3899.26692
2020-11-06,AM,0,0,4207714,3899.26692
2020-11-07,AM,1324,15,4207714,3930.73293
2020-11-08,AM,270,3,4207714,3937.14972
2020-11-09,AM,305,19,4207714,3944.39831
2020-11-10,AM,802,6,4207714,3963.45854
2020-11-11,AM,715,5,4207714,3980.45114
2020-11-12,AM,603,26,4207714,3994.78196
2020-11-13,AM,507,2,4207714,4006.83126
2020-11-14,AM,569,10,4207714,4020.35404
2020-11-15,AM,168,4,4207714,4024.34671
2020-11-16,AM,219,2,4207714,4029.55144
2020-11-17,AM,906,24,4207714,4051.08332
2020-11-18,AM,703,5,4207714,4067.79073
2020-11-19,AM,957,13,4207714,4090.53467
2020-11-20,AM,740,20,4207714,4108.12142
2020-11-21,AM,488,10,4207714,4119.71916
2020-11-22,AM,131,8,4207714,4122.83249
2020-11-23,AM,303,18,4207714,4130.03355
2020-11-24,AM,799,21,4207714,4149.02249
2020-11-25,AM,719,8,4207714,4166.11015
2020-11-26,AM,916,30,4207714,4187.87969
2020-11-27,AM,928,13,4207714,4209.93442
2020-11-28,AM,658,7,4207714,4225.57237
2020-11-29,AM,191,9,4207714,4230.11165
2020-11-30,AM,209,9,4207714,4235.07871
2020-12-01,AM,1065,2,4207714,4260.38937
2020-12-02,AM,698,16,4207714,4276.97795
2020-12-03,AM,879,20,4207714,4297.86815
2020-12-04,AM,789,4,4207714,4316.61943
2020-12-05,AM,706,10,4207714,4333.39813
2020-12-06,AM,331,5,4207714,4341.26464
2020-12-07,AM,207,13,4207714,4346.18418
2020-12-08,AM,955,5,4207714,4368.88058
2020-12-09,AM,438,3,4207714,4379.29004
2020-12-10,AM,821,6,4207714,4398.80182
2020-12-11,AM,843,9,4207714,4418.83645
2020-12-12,AM,342,11,4207714,4426.96438
2020-12-13,AM,554,3,4207714,4440.13067
2020-12-14,AM,451,10,4207714,4450.84908
2020-12-15,AM,651,15,4207714,4466.32067
2020-12-16,AM,988,10,4207714,4489.80135
2020-12-17,AM,894,13,4207714,4511.04804
2020-12-18,AM,1156,13,4207714,4538.52139
2020-12-19,AM,706,14,4207714,4555.3001
2020-12-20,AM,302,9,4207714,4562.47739
2020-12-21,AM,351,9,4207714,4570.81921
2020-12-22,AM,1217,17,4207714,4599.74228
2020-12-23,AM,862,22,4207714,4620.22847
2020-12-24,AM,999,18,4207714,4643.97057
2020-12-25,AM,401,10,4207714,4653.50069
2020-12-26,AM,201,12,4207714,4658.27763
2020-12-27,AM,429,17,4207714,4668.47319
2020-12-28,AM,318,16,4207714,4676.03074
2020-12-29,AM,1447,26,4207714,4710.41996
2020-12-30,AM,1369,26,4207714,4742.95544
2020-12-31,AM,1443,27,4207714,4777.24959
2021-01-01,AM,561,10,4207714,4790.58225
2021-01-02,AM,293,30,4207714,4797.54565
2021-01-03,AM,546,20,4207714,4810.52182
2021-01-04,AM,559,23,4207714,4823.80694
2021-01-05,AM,1928,46,4207714,4869.62755
2021-01-06,AM,2192,86,4207714,4921.72234
2021-01-07,AM,1706,46,4207714,4962.26692
2021-01-08,AM,2342,69,4207714,5017.9266
2021-01-09,AM,1856,54,4207714,5062.03606
2021-01-10,AM,965,32,4207714,5084.97013
2021-01-11,AM,2151,55,4207714,5136.09052
2021-01-12,AM,1958,54,4207714,5182.6241
2021-01-13,AM,1474,69,4207714,5217.655
2021-01-14,AM,3816,51,4207714,5308.34558
2021-01-15,AM,3151,113,4207714,5383.23185
2021-01-16,AM,2856,80,4207714,5451.10718
2021-01-17,AM,1277,68,4207714,5481.4562
2021-01-18,AM,1790,117,4207714,5523.99712
2021-01-19,AM,1537,142,4207714,5560.52526
2021-01-20,AM,5009,148,4207714,5679.56853
2021-01-21,AM,2202,159,4207714,5731.90098
2021-01-22,AM,3975,132,4207714,5826.37033
2021-01-23,AM,3404,162,4207714,5907.26936
2021-01-24,AM,1152,95,4207714,5934.64765
2021-01-25,AM,1222,86,4207714,5963.68955
2021-01-26,AM,3525,192,4207714,6047.46425
2021-01-27,AM,3146,136,4207714,6122.23169
2021-01-28,AM,1852,113,4207714,6166.24609
2021-01-29,AM,2116,120,4207714,6216.53468
2021-01-30,AM,4420,225,4207714,6321.57984
2021-01-31,AM,1400,99,4207714,6354.85206
2021-02-01,AM,1323,149,4207714,6386.29432
2021-02-02,AM,2460,148,4207714,6444.75837
2021-02-03,AM,2685,150,4207714,6508.56974
2021-02-04,AM,2689,152,4207714,6572.47617
2021-02-05,AM,2238,99,4207714,6625.6642
2021-02-06,AM,2965,119,4207714,6696.13001
2021-02-07,AM,985,69,4207714,6719.5394
2021-02-08,AM,919,113,4207714,6741.38024
2021-02-09,AM,1442,169,4207714,6775.65063
2021-02-10,AM,2744,167,4207714,6840.86418
2021-02-11,AM,2205,167,4207714,6893.26794
2021-02-12,AM,2445,134,4207714,6951.3755
2021-02-13,AM,1828,66,4207714,6994.81951
2021-02-14,AM,632,53,4207714,7009.83955
2021-02-15,AM,925,120,4207714,7031.82298
2021-02-16,AM,1808,108,4207714,7074.79168
2021-02-17,AM,1808,81,4207714,7117.76038
2021-02-18,AM,2141,105,4207714,7168.64312
2021-02-19,AM,1950,73,4207714,7214.98657
2021-02-20,AM,1664,50,4207714,7254.53298
2021-02-21,AM,753,53,4207714,7272.42869
2021-02-22,AM,1161,60,4207714,7300.02087
2021-02-23,AM,2147,51,4207714,7351.0462
2021-02-24,AM,1608,69,4207714,7389.26172
2021-02-25,AM,1420,86,4207714,7423.00926
2021-02-26,AM,1572,56,4207714,7460.36922
2021-02-27,AM,1688,47,4207714,7500.48601
2021-02-28,AM,489,29,4207714,7512.10752
2021-03-01,AM,580,78,4207714,7525.89173
2021-03-02,AM,1576,74,4207714,7563.34675
2021-03-03,AM,704,75,4207714,7580.07792
2021-03-04,AM,924,85,4207714,7602.03759
2021-03-05,AM,2355,57,4207714,7658.00622
2021-03-06,AM,1383,11,4207714,7690.87443
2021-03-07,AM,493,22,4207714,7702.591
2021-03-08,AM,461,26,4207714,7713.54707
2021-03-09,AM,1610,53,4207714,7751.81013
2021-03-10,AM,1349,47,4207714,7783.87029
2021-03-11,AM,1240,43,4207714,7813.33998
2021-03-12,AM,1247,51,4207714,7842.97602
2021-03-13,AM,1162,34,4207714,7870.59197
2021-03-14,AM,596,23,4207714,7884.75643
2021-03-15,AM,541,34,4207714,7897.61376
2021-03-16,AM,1299,50,4207714,7928.48563
2021-03-17,AM,824,49,4207714,7948.06871
2021-03-18,AM,962,36,4207714,7970.93148
2021-03-19,AM,1957,35,4207714,8017.4413
2021-03-20,AM,1025,32,4207714,8041.80132
2021-03-21,AM,674,16,4207714,8057.81952
2021-03-22,AM,460,27,4207714,8068.75182
2021-03-23,AM,1275,18,4207714,8099.05331
2021-03-24,AM,1183,24,4207714,8127.16834
2021-03-25,AM,1165,33,4207714,8154.85558
2021-03-26,AM,1091,24,4207714,8180.78415
2021-03-27,AM,1112,22,4207714,8207.2118
2021-03-28,AM,474,13,4207714,8218.47683
2021-03-29,AM,510,22,4207714,8230.59742
2021-03-30,AM,1490,23,4207714,8266.00857
2021-03-31,AM,1313,18,4207714,8297.21317
2020-03-20,AP,1,0,861773,0.11604
2020-03-21,AP,0,0,861773,0.11604
2020-03-22,AP,0,0,861773,0.11604
2020-03-23,AP,0,0,861773,0.11604
2020-03-24,AP,0,0,861773,0.11604
2020-03-25,AP,1,0,861773,0.23208
2020-03-26,AP,0,0,861773,0.23208
2020-03-27,AP,1,0,861773,0.34812
2020-03-28,AP,1,0,861773,0.46416
2020-03-29,AP,4,0,861773,0.92832
2020-03-30,AP,0,0,861773,0.92832
2020-03-31,AP,2,0,861773,1.1604
2020-04-01,AP,1,0,861773,1.27644
2020-04-02,AP,1,0,861773,1.39248
2020-04-03,AP,7,0,861773,2.20476
2020-04-04,AP,10,1,861773,3.36516
2020-04-05,AP,3,0,861773,3.71327
2020-04-06,AP,7,1,861773,4.52555
2020-04-07,AP,12,0,861773,5.91803
2020-04-08,AP,56,0,861773,12.41626
2020-04-09,AP,3,0,861773,12.76438
2020-04-10,AP,56,0,861773,19.26261
